x,y,z,distance
112.8969524,-34.02940073,-2909,291.1837731
112.904388,-34.02936362,-2912,291.8689114
112.9118237,-34.02932651,-2918,292.5540497
112.9192593,-34.02928941,-2918,293.239188
112.9266949,-34.0292523,-2921,293.9243263
112.9341306,-34.02921519,-2927,294.6094646
112.9415662,-34.02917809,-2930,295.2946029
112.9490018,-34.02914098,-2936,295.9797412
112.9564375,-34.02910387,-2943,296.6648795
112.9638731,-34.02906676,-2945,297.3500177
112.9713087,-34.02902966,-2949,298.035156
112.9787444,-34.02899255,-2951,298.7202943
112.98618,-34.02895544,-2951,299.4054326
112.9936156,-34.02891834,-2955,300.0905709
113.0010513,-34.02888123,-2956,300.7757092
113.0084869,-34.02884412,-2959,301.4608475
113.0159226,-34.02880702,-2962,302.1459858
113.0233582,-34.02876991,-2963,302.8311241
113.0307938,-34.0287328,-2965,303.5162624
113.0382295,-34.02869569,-2967,304.2014006
113.0456651,-34.02865859,-2972,304.8865389
113.0531007,-34.02862148,-2972,305.5716772
113.0605364,-34.02858437,-2975,306.2568155
113.067972,-34.02854727,-2978,306.9419538
113.0754076,-34.02851016,-2983,307.6270921
113.0828433,-34.02847305,-2993,308.3122304
113.0902789,-34.02843595,-2997,308.9973687
113.0977145,-34.02839884,-3005,309.682507
113.1051502,-34.02836173,-3008,310.3676452
113.1125858,-34.02832462,-3011,311.0527835
113.1200215,-34.02828752,-3011,311.7379218
113.1274571,-34.02825041,-3012,312.4230601
113.1348927,-34.0282133,-3013,313.1081984
113.1423284,-34.0281762,-3014,313.7933367
113.149764,-34.02813909,-3017,314.478475
113.1571996,-34.02810198,-3019,315.1636133
113.1646353,-34.02806488,-3020,315.8487516
113.1720709,-34.02802777,-3023,316.5338899
113.1795065,-34.02799066,-3027,317.2190281
113.1869422,-34.02795356,-3027,317.9041664
113.1943778,-34.02791645,-3034,318.5893047
113.2018134,-34.02787934,-3038,319.274443
113.2092491,-34.02784223,-3045,319.9595813
113.2166847,-34.02780513,-3057,320.6447196
113.2241204,-34.02776802,-3061,321.3298579
113.231556,-34.02773091,-3069,322.0149962
113.2389916,-34.02769381,-3073,322.7001345
113.2464273,-34.0276567,-3080,323.3852728
113.2538629,-34.02761959,-3080,324.070411
113.2612985,-34.02758249,-3083,324.7555493
113.2687342,-34.02754538,-3089,325.4406876
113.2761698,-34.02750827,-3092,326.1258259
113.2836054,-34.02747116,-3096,326.8109642
113.2910411,-34.02743406,-3098,327.4961025
113.2984767,-34.02739695,-3099,328.1812408
113.3059123,-34.02735984,-3099,328.8663791
113.313348,-34.02732274,-3102,329.5515174
113.3207836,-34.02728563,-3102,330.2366556
113.3282193,-34.02724852,-3104,330.9217939
113.3356549,-34.02721142,-3108,331.6069322
113.3430905,-34.02717431,-3110,332.2920705
113.3505262,-34.0271372,-3117,332.9772088
113.3579618,-34.02710009,-3124,333.6623471
113.3653974,-34.02706299,-3127,334.3474854
113.3728331,-34.02702588,-3133,335.0326237
113.3802687,-34.02698877,-3135,335.717762
113.3877043,-34.02695167,-3135,336.4029003
113.39514,-34.02691456,-3139,337.0880385
113.4025756,-34.02687745,-3141,337.7731768
113.4100112,-34.02684035,-3146,338.4583151
113.4174469,-34.02680324,-3142,339.1434534
113.4248825,-34.02676613,-3140,339.8285917
113.4323182,-34.02672902,-3136,340.51373
113.4397538,-34.02669192,-3134,341.1988683
